,serving: ice cream,1,0.0534
,nectarines,1,0.0534
,cooking spray pot,1,0.0534
,brown sugar sugar,1,0.0534
,– cardamom,1,0.0534
,rolled oats if needed),1,0.0534
,ounces gingersnap cookies,1,0.0534
,shredded coconut sub coconut flakes),1,0.0534
,macadamia nuts substitute with,1,0.0534
,sea salt (if macadamia nuts are be very sparing with salt),1,0.0534
,tbsp maple syrup,1,0.0534
,soaked in water hours overnight,1,0.0534
,refrigerated coconut cream (i used coconut but you also scoop out thick white from a refrigerated coconut milk),1,0.0534
,oz cream cheese,1,0.0534
,tbsp squeezed lemon juice,1,0.0534
,tbsp arrowroot powder,1,0.0534
,tsp,1,0.0534
,tbsp coconut rum,1,0.0534
,oz crushed pineapple crushed juice reserved,1,0.0534
,small pineapple),1,0.0534
,coconut,1,0.0534
,stick country crock cubed chilled in freezer until very firm,1,0.0534
,old fashioned rolled oats,1,0.0534
,coconut sugar use brown sugar),1,0.0534
,about,1,0.0534
,ounces raspberries raspberries),1,0.0534
,coconut sugar brown sugar)***,1,0.0534
,raspberry jam preserves*****,1,0.0534
,cooked rinsed,1,0.0534
,cauliflower,1,0.0534
,redhot cayenne pepper sauce xtra hot sauce**,1,0.0534
,smoked paprika regular paprika***,1,0.0534
,plain almond milk nondairy milk,1,0.0534
,nutritional yeast****,1,0.0534
,green onions,1,0.0534
,chips crackers,1,0.0534
,jackfruit (in water brine)*,1,0.0534
,black mustard seeds substitute brown mustard seeds),1,0.0534
,red chili powder***,1,0.0534
,dried curry leaves curry leaves),1,0.0534
,water (use water version),1,0.0534
,sweet (about ounces peeled cubes cubes version),1,0.0534
,baby kale baby roughly,1,0.0534
,serving: white basmati rice flatbread,1,0.0534
,ears sweet frozen kernels,1,0.0534
,jalapeño (omit seeds less heat),1,0.0534
,stalks,1,0.0534
,pound yukon gold peeled,1,0.0534
,celery salt,1,0.0534
,halved,1,0.0534
,reserved kernels,1,0.0534
,chives,1,0.0534
,red bell pepper,1,0.0534
,slivered basil leaves,1,0.0534
,french green puy soaked hours*,1,0.0534
,bell,1,0.0534
,pearl israeli couscous,1,0.0534
,small bunch dill (about,1,0.0534
,leaf,1,0.0534
,pitted green sliced,1,0.0534
,cherry halved quartered,1,0.0534
,olive oil as if not using nonstick,1,0.0534
,jalapeño (omit seeds mild heat),1,0.0534
,paprika*,1,0.0534
,cocoa powder cacao powder),1,0.0534
,pound about sweet peeled,1,0.0534
,chipotle peppers in adobo sauce from but this is what makes chili smoky spicy; note – this is not but just peppers from omit entirely if you are very sensitive spicy food; use just chipotle pepper a moderate heat),1,0.0534
,masa harina,1,0.0534
,but recommended,1,0.0534
,dried soaked overnight*,1,0.0534
,fennel bulb with fronds**,1,0.0534
,thyme leaves stripped,1,0.0534
,brown rice (about,1,0.0534
,baby spinach kale greens roughly,1,0.0534
,bunch sliced,1,0.0534
,garlic mined,1,0.0534
,pounds sweet peeled cut cubes,1,0.0534
,roma plum,1,0.0534
,red curry (use less if sensitive spicy food),1,0.0534
,red rinsed,1,0.0534
,tamari soy sauce if not,1,0.0534
,agave coconut brown sugar,1,0.0534
,extra coconut milk a pretty thinly sliced thinly sliced chili peppers,1,0.0534
,ounces dried white such as great soaked overnight*,1,0.0534
,celery sliced,1,0.0534
,yukon gold grated**,1,0.0534
,vegetable broth***,1,0.0534
,cumin (use tsp if you love cumin like i do),1,0.0534
,bouquet garni: bay leaves a few sprigs parsley tied tightly with kitchen twine,1,0.0534
,– kosher salt,1,0.0534
,leaves stems,1,0.0534
,garlic peeled left whole,1,0.0534
,small lemon,1,0.0534
,serving lemon extra virgin olive crusty bread,1,0.0534
,adds some heat),1,0.0534
,sweet peeled cut a dice,1,0.0534
,red rinsed until water runs clear,1,0.0534
,trimmed (light green white parts only)**,1,0.0534
,dried thyme***,1,0.0534
,red pepper flakes omit if sausage is spicy),1,0.0534
,ounces cut,1,0.0534
,– water,1,0.0534
,kale,1,0.0534
,ounces sausage,1,0.0534
,lemon juice but adds a nice peppy at end),1,0.0534
,lentils (see recipe notes details on varieties),1,0.0534
,water vegetable broth,1,0.0534
,seasonings as desired (bay dried whole garlic etc.),1,0.0534
,pepper with seeds (omit seeds mild version; use peppers a spicy version),1,0.0534
,red chile powder (use a spicy version; sub with amount cayenne pepper),1,0.0534
,vegetable broth water),1,0.0534
,black beluga lentils,1,0.0534
,coconut yogurt serving),1,0.0534
,brown lentils green lentils,1,0.0534
,small thyme sprigs,1,0.0534
,lemon juice serving),1,0.0534
,(remove seeds mild version),1,0.0534
,sweet peeled cut dice,1,0.0534
,red lentils,1,0.0534
,chickpeas cooked chickpeas),1,0.0534
,pieces lasagna noodles broken small pieces,1,0.0534
,bouquet garni: bay leaves a few sprigs each tied tightly with kitchen twine,1,0.0534
,pumpkin (not pumpkin pie),1,0.0534
,cloves roughly,1,0.0534
,grated lemon,1,0.0534
,squeezed lemon juice (about lemon),1,0.0534
,ribs,1,0.0534
,ounces mixed sliced,1,0.0534
,ounces dried soaked minutes,1,0.0534
,uncooked wild rice (not a “wild rice blend”),1,0.0534
,bouquet garni: dried bay leaves a few sprigs each sage tied in a bundle with kitchen twine (see video instructions),1,0.0534
,creamy milk (i used coconut milk; you could also use oat milk),1,0.0534
,butternut squash (about pounds kg),1,0.0534
,olive oil avocado roasting pasta,1,0.0534
,soaked in cool water overnight in boiling water hour,1,0.0534
,nutritional yeast (makes extra cheesy but you use it will still be good),1,0.0534
,dry mustard powder but adds a nice sharp,1,0.0534
,mellow white yellow miso,1,0.0534
,tapioca flour (see “frequently asked questions” section substitutes),1,0.0534
,ounces elbow macaroni (see “frequently asked questions” section notes on how make this recipe,1,0.0534
,tbsp bread crumbs,1,0.0534
,melted,1,0.0534
,pounds sweet,1,0.0534
,country crock at room temperature,1,0.0534
,sesame,1,0.0534
,a few red pepper flakes,1,0.0534
,sesame seeds*,1,0.0534
,furikake gomasio,1,0.0534
,a red thinly sliced,1,0.0534
,small jalapeño thinly sliced,1,0.0534
,lime extra lime,1,0.0534
,ears (about kernels),1,0.0534
,navy rinsed,1,0.0534
,ripe,1,0.0534
,ounces sturdy chips*,1,0.0534
,queso (recipe card below),1,0.0534
,saucy refried (recipe card below),1,0.0534
,taco meat (recipe card below),1,0.0534
,guacamole (recipe card below) avocado**,1,0.0534
,pico de gallo (recipe card below) salsa***,1,0.0534
,a few sour cream use homemade recipe below),1,0.0534
,pickled onions recipe card below,1,0.0534
,roughly mushrooms (we used cremini),1,0.0534
,soy sauce tamari*,1,0.0534
,avocado oil,1,0.0534
,cayenne pepper (use ⅛ less heat),1,0.0534
,olive oil oil choice,1,0.0534
,jalapeno,1,0.0534
,black (keep don't drain),1,0.0534
,– vegetable broth only as needed,1,0.0534
,juicy lime juiced,1,0.0534
,jalapeño add a two cayenne pepper),1,0.0534
,red onion sliced as thinly as possible*,1,0.0534
,sugar maple syrup,1,0.0534
,soaked overnight hours*,1,0.0534
,white vinegar,1,0.0534
,coconut yogurt (i used this one),1,0.0534
,flour rice flour***,1,0.0534
,as needed****,1,0.0534
,vegetable oil oil deep frying,1,0.0534
,bread crumbs crunch),1,0.0534
,garlic thinly sliced (try slice as evenly as possible even cooking)*,1,0.0534
,aleppo ¾ red pepper flakes**,1,0.0534
,small parsley,1,0.0534
,pounds yukon gold,1,0.0534
,sprig sage leaves),1,0.0534
,sprigs thyme,1,0.0534
,sprig rosemary,1,0.0534
,oat milk,1,0.0534
,black black pepper),1,0.0534
,butter extra virgin olive,1,0.0534
,dijon mustard***,1,0.0534
,white miso at room temperature****,1,0.0534
,¾ but recommended)*****,1,0.0534
,big chives,1,0.0534
,butter extra virgin olive oil (i used butter),1,0.0534
,shallots shallots),1,0.0534
,ounces brown (cremini) shiitake sliced,1,0.0534
,milk choice sub veggie broth),1,0.0534
,dry red wine (such as pinot merlot),1,0.0534
,vegetable at room temperature warm,1,0.0534
,soy sauce tamari (use tamari gf),1,0.0534
,white miso (aka shiro miso),1,0.0534
,balsamic vinegar red wine vinegar),1,0.0534
,pounds peeled,1,0.0534
,red sliced wedges,1,0.0534
,grove dates grove pitted dates*,1,0.0534
,grove pistachios (unsalted salted)**,1,0.0534
,a salt,1,0.0534
,grove pepitas***,1,0.0534
,oat milk**,1,0.0534
,yellow white is my preference)***,1,0.0534
,melted greasing skillet,1,0.0534
,extra virgin olive oil oil choice,1,0.0534
,brown sugar*****,1,0.0534
,butter;,1,0.0534
,maple butter: butter maple syrup,1,0.0534
,⅔ lukewarm water (water needs be at,1,0.0534
,active dry yeast,1,0.0534
,grapeseed oil oil oil,1,0.0534
,but recommended),1,0.0534
,cloves grated,1,0.0534
,pounds kg) baby mini,1,0.0534
,diamond crystal kosher salt** sea season,1,0.0534
,extra virgin olive oil***,1,0.0534
,scallions sliced thinly on a bias,1,0.0534
,sliced thinly on a bias (use jalapeño less heat),1,0.0534
,mint leaves thai basil,1,0.0534
,roasted,1,0.0534
,soaked in water overnight hours boiled in water on minutes,1,0.0534
,apple cider vinegar with shake bottle evenly distribute,1,0.0534
,garlic powder (do not use garlic!)*,1,0.0534
,sea as needed,1,0.0534
,white miso brought room temperature,1,0.0534
,ounces french rustic cut cubes,1,0.0534
,ripe heirloom cut pieces,1,0.0534
,small red very thinly sliced,1,0.0534
,balsamic vinegar*,1,0.0534
,pounds baby red fingerling new,1,0.0534
,ounces coconut yogurt*,1,0.0534
,yellow mustard,1,0.0534
,celery seeds but recommended)**,1,0.0534
,dill,1,0.0534
,caper brine****,1,0.0534
,thinly sliced shaved red onions,1,0.0534
,jalapeño thinly sliced (this is keep seeds in a spicy kick),1,0.0534
,chives thinly sliced scallions),1,0.0534
,pickle juice distilled white vinegar)*,1,0.0534
,a lemon**,1,0.0534
,¾ onion powder,1,0.0534
,
