url,name,ingredient
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,"1 cup (180g) farro, pearled or semi-pearled (can sub any gluten-free grain, such as quinoa, millet or brown rice)"
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,2 ½ cups (600 ml) water
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,kosher salt or sea salt
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,"2 bay leaves (optional, for seasoning)"
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,"freshly cracked black pepper (optional, for seasoning)"
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,"2 garlic cloves, sliced in half (optional, for seasoning)"
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,"1 (15-ounce / 440g) can chickpeas, or 1 ¾ cups (260-280g) cooked chickpeas"
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,1/3 cup (75g) tahini
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,"1 medium lemon, juiced (about 3 tablespoons)"
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,"2 garlic cloves, chopped"
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,1/2 - 1 teaspoon ground cumin
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,"1 teaspoon kosher salt, plus more to taste"
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,freshly cracked black pepper to taste
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,4 - 6 tablespoons ice water
https://rainbowplantlife.com/mediterranean-lentil-and-grain-bowls/,Mediterranean Lentil and Grain Bowls,"for serving: extra virgin olive oil, chopped flat-leaf italian parsley, paprika."
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,2 tablespoons extra virgin olive oil
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"1 large yellow onion,  finely diced"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"3 medium carrots, diced (peeled or not)"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"6 garlic cloves, minced"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,4 cups (960 ml) low-sodium vegetable broth
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"1 pound baby potatoes, quartered (peel left on)*"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,1 1/2 cups (300g) french green lentils (puy lentils)
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"bouquet garni: 2 bay leaves + a few sprigs each of italian flat-leaf parsley, fresh rosemary, oregano, and thyme, tied tightly together with kitchen twine**"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"1 (28-ounce/800g) can whole peeled tomatoes, crushed by hand***"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,1 ½ teaspoons kosher salt
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,freshly cracked black pepper pepper to taste
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,1/2 teaspoon dijon mustard
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,2 teaspoons aged balsamic vinegar****
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,2 tablespoons extra virgin olive oil
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"1 large yellow onion, finely diced"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"3 medium carrots,  diced (peeled or not)"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"6 garlic cloves,  minced"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,4 cups (960 ml) low-sodium vegetable broth
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"1 pound (450g) baby potatoes, quartered (peel left on)"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,1 1/2 cups (300g) french green lentils (aka puy lentils)
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"bouquet garni: 2 bay leaves + a few sprigs each of italian flat-leaf parsley, fresh rosemary, oregano, and thyme,  tied tightly together with kitchen twine*"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,"1 28-ounce (800g) can whole peeled tomatoes, crushed by hand**"
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,1 ½ teaspoons kosher salt
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,freshly cracked black pepper to taste
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,1/2 teaspoon dijon mustard
https://rainbowplantlife.com/instant-pot-lentil-soup/,Instant Pot Lentil Soup,2 teaspoons aged balsamic vinegar***
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,1 small green cabbage or ½ of a large cabbage
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,1 small butternut squash (1 1/2 to 2 pounds)
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,simply nature organic extra virgin olive oil
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,kosher salt and freshly cracked black pepper
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,1 tablespoon specially selected 100% pure maple syrup
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,1 teaspoon ground cumin
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,½ teaspoon red pepper flakes
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,3 to 4 cups (50-65g) simply nature organic chopped kale
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,"2 to 3 large carrots, peeled and ribboned with a y-shaped/wide vegetable peeler*"
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,"1 (15-ounce/425g ) can chickpeas, drained and rinsed"
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,"3 garlic cloves,  crushed with a press or finely minced"
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,3 tablespoons red wine vinegar
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,2 teaspoons specially selected 100% pure maple syrup
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,¾ teaspoon dijon mustard
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,¾ teaspoon dried oregano
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,½ teaspoon red pepper flakes
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,3 tablespoons simply nature organic extra virgin olive oil
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,"½ cup (70g) whole almonds, unsalted**"
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,2 tablespoons (42g) simply nature organic light agave nectar
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,1/8 teaspoon cayenne pepper
https://rainbowplantlife.com/roasted-butternut-squash-and-cabbage-salad/,Roasted Butternut Squash Kale Salad,kosher salt or sea salt
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,3 tablespoons grapeseed oil
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"1 large yellow onion, chopped"
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"4 medium carrots, sliced on the bias*"
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"½ of a medium cabbage, roughly chopped  (16-18 ounces or 450-510g)"
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"4 garlic cloves,  thinly sliced"
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"2- inch (5 cm) piece of fresh ginger,  grated or minced"
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,kosher salt & freshly cracked black pepper
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,4 tablespoons tomato paste
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1 – 1 1/2 teaspoons indian red chili powder**
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1 teaspoon ground turmeric
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1/4 teaspoon ground nutmeg
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,¾ cup (180 ml) dry white wine***
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1 1/2 cups (360 ml) vegetable broth (plus a little more as needed)
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"2 (15-ounce/425g) cans chickpeas,  drained and rinsed"
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,2 bay leaves
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1/3 cup (55g) golden raisins (sultanas)
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1  (14.5-ounce/410g) can diced tomatoes
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"1 cup (240 ml) full-fat canned coconut milk,  stirred well"
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,6 whole green cardamom pods
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,4 whole cloves
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1 teaspoon cumin seeds
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1 teaspoon coriander seeds
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1 teaspoon fennel seeds
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,2 cinnamon sticks (2-3 inches long)
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,1 teaspoon garam masala
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"¾ cup (9g) cilantro leaves chopped, plus more for garnish"
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,lemon juice (a few squeezes)
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"1-2 teaspoons organic cane sugar, as needed"
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,coconut yogurt or other vegan yogurt
https://rainbowplantlife.com/40-fantastic-vegan-indian-recipes/,40+ Fantastic Vegan Indian Recipes,"white rice, brown rice, or indian flatbread such as naan or roti"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,ceviche salad (recipe below)
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,guacamole (recipe below)
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"hard taco shells (store-bought, or recipe below)"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,4 tablespoons freshly squeezed lime juice
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,5 tablespoons freshly squeezed orange juice
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,1/2 tablespoon extra virgin olive oil
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,2 ½ teaspoons white miso paste
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"1 heaping tablespoon dulse flakes (if not available, you can substitute this with a sheet of roasted nori; you’ll need to grind up the nori in a spice grinder or food processor)"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"1 (14-ounce / 400g) can hearts of palm, drained and thinly sliced in rounds"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"half of 1 (15-ounce / 440g) can chickpeas, drained and rinsed"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"6 ounces (175g) cherry tomatoes or grape tomatoes, quartered"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"1/2 of a small red onion, diced"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"1-2 jalapeño peppers, finely chopped (use 1 for mild heat)"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"half of a medium-large english cucumber, finely chopped"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"1/2 cup tightly packed fresh cilantro (~8g), finely chopped"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"1/2 teaspoon fine sea salt, plus more to taste"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,freshly cracked black pepper to taste
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,3 ripe medium avocados
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"1 large juicy lime, juiced"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"1 jalapeño, diced (or add a pinch or two of cayenne pepper)"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"2 garlic cloves, crushed"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,"¼ cup fresh cilantro, chopped"
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,kosher salt or sea salt to taste
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,freshly cracked black pepper to taste
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,soft corn tortillas
https://rainbowplantlife.com/vegan-ceviche-tacos-with-guacamole/,Vegan Ceviche Tacos with Guacamole,taco holder tray
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,corn salad (recipe below)
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,cilantro crema (recipe below)
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"refried black beans (store-bought, or recipe below)"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,soft corn tortillas (can substitute flour tortillas if not gluten-free)
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"hard taco shells (i used these, which are corn-based; you can also try grain-free taco shells such as this; or, try the homemade taco shells in the third recipe below)"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"1/2 of a small red onion, thinly sliced"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"2 small jalapeño peppers (or 1 ½ medium, thinly sliced into rounds)"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"3 ½ tablespoons lime juice, plus more for serving"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"3 tablespoons extra virgin olive oil, divided"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,kosher salt or sea salt to taste
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,freshly cracked black pepper to taste
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,4 ears of corn
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"1 pint of cherry tomatoes ~280g, sliced in half or quarters"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"1/2 cup water (120 ml), more to thin as needed"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,1 cup (130g) hemp seeds (also known as hemp hearts)
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,6 tablespoons freshly squeezed lime juice
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,1 heaping cup (15g) fresh cilantro leaves
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,½ teaspoon ground cumin
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"3 garlic cloves, roughly chopped"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"1 jalapeño pepper, roughly chopped (remove seeds for mild version, or use 2 peppers for a spicy version)"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,1/2 teaspoon sea salt
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,freshly cracked black pepper to taste
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,2 tablespoons nutritional yeast
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,1 tablespoon extra virgin olive oil (optional but adds a nice richness)
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,1 tablespoon olive oil
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"2 garlic cloves, minced"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,1 teaspoon dried oregano
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,1 teaspoon chili powder
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,1/2 teaspoon ground cumin
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"1 (15-ounce / 440g) can black beans, drained and rinsed"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,2 bay leaves
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,"2/3 – 1 cup (160-240 ml) water, vegetable broth, or canned bean liquid"
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,kosher salt or sea salt to taste
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,freshly cracked black pepper to taste
https://rainbowplantlife.com/double-decker-black-bean-and-corn-salad-tacos/,Double Decker Black Bean and Corn Salad Tacos,1 tablespoon fresh lime juice
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,12 ounces (340g) orzo
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,"1 ¼ cups loosely packed fresh basil leaves (20g), chopped"
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,"6 garlic cloves, 5 cloves thinly sliced and 1 clove grated or crushed through a press"
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,1 tablespoon lemon zest*
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,flaky or coarse sea salt
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,¼ cup (56 ml) extra virgin olive oil
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,2 tablespoons chopped preserved lemon peel (optional; see note below)*
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,1 teaspoon aleppo pepper (or 1/4 to 1/2 teaspoon red pepper flakes)**
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,kosher salt or sea salt
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,freshly cracked black pepper
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,2 tablespoons freshly squeezed lemon juice
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,"8 oil-packed sundried tomatoes (48g),  chopped"
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,"3 cups (60-70g) baby spinach, roughly chopped"
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,"¼ cup (32g) pine nuts, toasted***"
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,"1 (15-ounce/425g) can chickpeas, rinsed and drained"
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,2 teaspoons extra virgin olive oil
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,1 teaspoon kosher salt
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,½ teaspoon dried oregano
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,½ teaspoon paprika
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,¼ teaspoon dried thyme
https://rainbowplantlife.com/lemon-orzo-pasta-salad/,Lemon Orzo Pasta Salad,¼ teaspoon onion powder
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,5-6 mini persian cucumbers (or 1 large english cucumber)
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,"2-3 ripe but firm peaches, sliced"
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,"2 garlic cloves, crushed"
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,"½ teaspoon red pepper flakes, plus more to taste"
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,2 tablespoons red wine vinegar
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,1 teaspoon pure maple syrup
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,2 tablespoons good-quality extra virgin olive oil
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,kosher salt and black pepper to taste
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,2-3 tablespoons pine nuts
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,2-3 tablespoons golden raisins
https://rainbowplantlife.com/amazing-vegan-salad-recipes/,30 Sublime Vegan Salad Recipes,"one handful of fresh basil leaves, slivered"
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,"2 medium shallots,  very thinly sliced"
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,"2 small jalapeño peppers, thinly sliced into rounds (use 1 pepper for moderate heat; remove seeds for mild heat)"
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,"3 ½ tablespoons lime juice,  plus more for serving"
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,"2 tablespoons extra virgin olive oil,  plus more for grilling"
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,½ teaspoon ground cumin
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,kosher salt or sea salt to taste
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,freshly cracked black pepper
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,"6 medium or 4 large ears of corn, husked"
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,1 pint (~300g) cherry tomatoes
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,"1 (15- ounce/425g) can pinto beans (or black beans),  drained and rinsed"
https://rainbowplantlife.com/grilled-corn-salad/,Grilled Corn Salad,"½ – ¾ cup (6-9g) cilantro leaves and tender stems, finely chopped"
